available_checkpoints,batch_size,best_epoch,best_val_acc,best_val_dqn_proxy_expanded5,best_val_dqn_proxy_softmax3,best_val_macro_f1,best_val_metric,cache_len,cache_root,checkpoint_tags,class_weight_mode,config_path,dataset_tag,early_stopping_mode,entropy_loss_weight,epochs,family_tag,grad_clip_norm,has_config,has_history,has_summary,history_lr_best,history_lr_last,history_lr_len,history_path,history_train_loss_best,history_train_loss_last,history_train_loss_len,history_val_acc_best,history_val_acc_last,history_val_acc_len,history_val_dqn_proxy_expanded5_best,history_val_dqn_proxy_expanded5_last,history_val_dqn_proxy_expanded5_len,history_val_dqn_proxy_softmax3_best,history_val_dqn_proxy_softmax3_last,history_val_dqn_proxy_softmax3_len,history_val_loss_best,history_val_loss_last,history_val_loss_len,history_val_macro_f1_best,history_val_macro_f1_last,history_val_macro_f1_len,known_pa_names,label_smoothing,lambda_center,lr,mlp_dropout,model_selection_metric,n_checkpoints,noise_tag,open_conf_selection_metric,paper_set,pas,protocols,result_root,run_dir,run_name,scheduler_name,seed,source_name,source_type,split_mode,summary_path,task,test_dqn_proxy_expanded5,test_dqn_proxy_softmax3,test_energy_auroc,test_entropy_auroc,test_expanded5_mean_auroc,test_known_acc,test_known_macro_f1,test_logit_variance_auroc,test_p1p2_auroc,test_pmax_auroc,test_softmax3_mean_auroc,unknown_pa_names,unknown_pas,weight_decay
"[""best_model"", ""epoch_20"", ""final_model""]",16,5,0.9925925925925926,0.7168464699320536,0.7803285626914934,0.9925925925925926,0.9925925925925926,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-37_04-29-26_confman_baseline_knownonly_unkPA4_c16384_seed0/config.json,,known_only,0.0,200,,,True,True,True,0.0005,0.0004889504640488425,20,results_pa_confmanifold_coarse/15-37_04-29-26_confman_baseline_knownonly_unkPA4_c16384_seed0/history.json,0.7569998604910714,0.365450643452387,20,0.9925925925925926,0.9777777777777777,20,0.9574209719798672,0.7223530105314399,20,0.9686123704609209,0.7717845749624527,20,0.25670446146417547,0.12593134647166287,20,0.9925925925925926,0.9777750339548094,20,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-37_04-29-26_confman_baseline_knownonly_unkPA4_c16384_seed0,confman_baseline_knownonly_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-37_04-29-26_confman_baseline_knownonly_unkPA4_c16384_seed0/summary.json,pa,0.7109630156246222,0.7377335472475458,0.4439869281045752,0.552875816993464,0.5054684095860568,1.0,1.0,0.45060275962236745,0.5359114015976761,0.5439651416122004,0.5442507867344469,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,7,0.9925925925925926,0.9630072159411285,0.9791402210264679,0.9925916779849363,0.9925916779849363,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-38_04-29-26_confman_baseline_knownonly_unkPA8_c16384_seed0/config.json,,known_only,0.0,200,,,True,True,True,0.0005,0.00048652403543894486,22,results_pa_confmanifold_coarse/15-38_04-29-26_confman_baseline_knownonly_unkPA8_c16384_seed0/history.json,0.620000512259347,0.3247042545250484,22,0.9925925925925926,0.9925925925925926,22,0.9702856592011007,0.8965051572007487,22,0.9863516706549489,0.9175764209800175,22,0.1619716480926231,0.10065297903837982,22,0.9925916779849363,0.9925916779849363,22,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-38_04-29-26_confman_baseline_knownonly_unkPA8_c16384_seed0,confman_baseline_knownonly_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-38_04-29-26_confman_baseline_knownonly_unkPA8_c16384_seed0/summary.json,pa,0.966472354800234,0.982922832236103,0.9711837327523603,0.9811982570806099,0.9481220043572984,0.9851851851851852,0.9851778656126483,0.8274074074074074,0.9795642701525055,0.9812563543936093,0.9806729605422415,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,6,0.9851851851851852,0.8985644362145481,0.9019465308883996,0.9851851851851853,0.9019465308883996,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-40_04-29-26_confman_baseline_openconf_unkPA2_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004877665762479736,21,results_pa_confmanifold_coarse/15-40_04-29-26_confman_baseline_openconf_unkPA2_c16384_seed0/history.json,0.6365650960377285,0.34171039698615907,21,0.9925925925925926,0.9925925925925926,21,0.8985644362145481,0.8392982078468236,21,0.9019465308883996,0.8594991210611841,21,0.24503263058485808,0.08988976456500866,21,0.9925916779849363,0.9925916779849363,21,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-40_04-29-26_confman_baseline_openconf_unkPA2_c16384_seed0,confman_baseline_openconf_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-40_04-29-26_confman_baseline_openconf_unkPA2_c16384_seed0/summary.json,pa,0.8991214971684186,0.9059082389358164,0.8153957879448075,0.8244662309368193,0.8114248366013073,0.9962962962962963,0.9962961819809254,0.7705664488017429,0.8222730573710967,0.8244226579520696,0.8237206487533285,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,10,0.9925925925925926,0.9589248984300813,0.9865626168067372,0.9925925925925926,0.9865626168067372,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-42_04-29-26_confman_baseline_openconf_unkPA3_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004824476326477683,25,results_pa_confmanifold_coarse/15-42_04-29-26_confman_baseline_openconf_unkPA3_c16384_seed0/history.json,0.7270238595349449,0.33796994099541317,25,1.0,0.9888888888888889,25,0.9672505686488069,0.9646162793940083,25,0.9865626168067372,0.9676336019190953,25,0.2405574110371095,0.09226964629358715,25,1.0,0.9888858016115588,25,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-42_04-29-26_confman_baseline_openconf_unkPA3_c16384_seed0,confman_baseline_openconf_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-42_04-29-26_confman_baseline_openconf_unkPA3_c16384_seed0/summary.json,pa,0.9621564831352619,0.9920422904675035,0.9791103848946987,0.9870334059549746,0.9257450980392156,1.0,1.0,0.6971713870733478,0.9817755991285402,0.983634713144517,0.9841479060760104,"[""PA3""]","[""PA3""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,33,0.9888888888888889,0.8826454294667284,0.9671743805991763,0.9888858016115588,0.9671743805991763,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-44_04-29-26_confman_baseline_openconf_unkPA4_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004349207921899034,48,results_pa_confmanifold_coarse/15-44_04-29-26_confman_baseline_openconf_unkPA4_c16384_seed0/history.json,0.7224964475820935,0.32260062136347334,48,1.0,0.9888888888888889,48,0.8888651837695324,0.7484961831875638,48,0.9671743805991763,0.769072871084386,48,0.2640156767986439,0.10166673792733086,48,1.0,0.9888858016115588,48,"[""PA2"", ""PA3"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-44_04-29-26_confman_baseline_openconf_unkPA4_c16384_seed0,confman_baseline_openconf_unkPA4_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-44_04-29-26_confman_baseline_openconf_unkPA4_c16384_seed0/summary.json,pa,0.8948561051564191,0.9819752057418478,0.5372331154684096,0.9654974582425563,0.8037443718228033,0.9962962962962963,0.9962961819809254,0.5779084967320262,0.9702033405954975,0.9678794480755265,0.9678600823045268,"[""PA4""]","[""PA4""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,12,0.9925925925925926,0.9413692403782661,0.9766269857704207,0.9925916779849363,0.9766269857704207,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-48_04-29-26_confman_baseline_openconf_unkPA8_c16384_seed0/config.json,,open_conf,0.0,200,,,True,True,True,0.0005,0.0004794427686897109,27,results_pa_confmanifold_coarse/15-48_04-29-26_confman_baseline_openconf_unkPA8_c16384_seed0/history.json,0.5860791666167123,0.32220290303230287,27,0.9925925925925926,0.9925925925925926,27,0.9478728516485774,0.8877047699399084,27,0.9766269857704207,0.9270613727446607,27,0.15476800402005514,0.08877379541043882,27,0.9925916779849363,0.9925916779849363,27,"[""PA2"", ""PA3"", ""PA4""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-48_04-29-26_confman_baseline_openconf_unkPA8_c16384_seed0,confman_baseline_openconf_unkPA8_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-48_04-29-26_confman_baseline_openconf_unkPA8_c16384_seed0/summary.json,pa,0.9409787182886499,0.9776021681048886,0.9153304284676834,0.9696368917937545,0.8987625272331154,0.9851851851851852,0.9851778656126483,0.6682280319535222,0.9709077705156136,0.9697095134350036,0.9700847252481238,"[""PA8""]","[""PA8""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,8,0.9851851851851852,0.8704227635049286,0.8814830952942543,0.9851851851851853,0.8814830952942543,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-51_04-29-26_confman_paperish_mild_unkPA2_c16384_seed0/config.json,,open_conf,0.02,200,,1.0,True,True,True,0.0001,0.0001,23,results_pa_confmanifold_coarse/15-51_04-29-26_confman_paperish_mild_unkPA2_c16384_seed0/history.json,0.971273414293925,0.11951191207719228,23,0.9925925925925926,0.9925925925925926,23,0.8704227635049286,0.6252406744832529,23,0.8814830952942543,0.4725165144789937,23,0.37655309350402266,0.03596624628537231,23,0.9925916779849363,0.9925916779849363,23,"[""PA3"", ""PA4"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-51_04-29-26_confman_paperish_mild_unkPA2_c16384_seed0,confman_paperish_mild_unkPA2_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-51_04-29-26_confman_paperish_mild_unkPA2_c16384_seed0/summary.json,pa,0.8699613444471442,0.8792797230165394,0.6791067538126363,0.7696223674655047,0.7596463326071169,0.9962962962962963,0.9962961819809254,0.7911038489469862,0.7864488017429194,0.771949891067538,0.7760070200919874,"[""PA2""]","[""PA2""]",0.0001
"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",16,43,0.9962962962962963,0.9823070814126987,0.9938687277347338,0.9962961819809254,0.9938687277347338,16384,,"[""best_model"", ""epoch_20"", ""epoch_50"", ""final_model""]",,results_pa_confmanifold_coarse/15-53_04-29-26_confman_paperish_mild_unkPA3_c16384_seed0/config.json,,open_conf,0.02,200,,1.0,True,True,True,0.0001,5e-05,58,results_pa_confmanifold_coarse/15-53_04-29-26_confman_paperish_mild_unkPA3_c16384_seed0/history.json,0.9832255270746019,0.06767635585533248,58,1.0,1.0,58,0.9823070814126987,0.9633126145834684,58,0.9938687277347338,0.990382420492358,58,0.4373372976426725,0.004008892785188638,58,1.0,1.0,58,"[""PA2"", ""PA4"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,4,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-53_04-29-26_confman_paperish_mild_unkPA3_c16384_seed0,confman_paperish_mild_unkPA3_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-53_04-29-26_confman_paperish_mild_unkPA3_c16384_seed0/summary.json,pa,0.9814260078192362,0.994341404489094,0.9910421205519245,0.9929520697167755,0.9667777777777777,0.9962962962962963,0.9962961819809254,0.8656753812636165,0.991797385620915,0.9924219317356573,0.9923904623577826,"[""PA3""]","[""PA3""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,18,0.9925925925925926,0.944674207903721,0.9755877794567137,0.9925916779849363,0.9755877794567137,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/15-57_04-29-26_confman_paperish_mild_unkPA4_c16384_seed0/config.json,,open_conf,0.02,200,,1.0,True,True,True,0.0001,0.0001,33,results_pa_confmanifold_coarse/15-57_04-29-26_confman_paperish_mild_unkPA4_c16384_seed0/history.json,0.959637517210037,0.10454960458335422,33,1.0,0.9740740740740741,33,0.944674207903721,0.7702202967620796,33,0.9755877794567137,0.8169747020072168,33,0.4733033855756124,0.061008211335650195,33,1.0,0.974034805724707,33,"[""PA2"", ""PA3"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/15-57_04-29-26_confman_paperish_mild_unkPA4_c16384_seed0,confman_paperish_mild_unkPA4_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/15-57_04-29-26_confman_paperish_mild_unkPA4_c16384_seed0/summary.json,pa,0.937117484512458,0.9763259636160935,0.9373493100944081,0.9619389978213507,0.8847436456063906,0.9925925925925926,0.9925916779849363,0.6053885257806827,0.9575163398692811,0.9615250544662309,0.9603267973856209,"[""PA4""]","[""PA4""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,23,0.9925925925925926,0.9886418898249539,0.9877104486741228,0.9925916779849363,0.9877104486741228,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-00_04-29-26_confman_paperish_mild_unkPA8_c16384_seed0/config.json,,open_conf,0.02,200,,1.0,True,True,True,0.0001,2.5e-05,38,results_pa_confmanifold_coarse/16-00_04-29-26_confman_paperish_mild_unkPA8_c16384_seed0/history.json,0.8754986628653512,0.06583391426811143,38,0.9925925925925926,0.9925925925925926,38,0.9886418898249539,0.9116118413883703,38,0.9877104486741228,0.941543513313859,38,0.23557563799398917,0.042099835088959446,38,0.9925916779849363,0.9925916779849363,38,"[""PA2"", ""PA3"", ""PA4""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-00_04-29-26_confman_paperish_mild_unkPA8_c16384_seed0,confman_paperish_mild_unkPA8_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-00_04-29-26_confman_paperish_mild_unkPA8_c16384_seed0/summary.json,pa,0.9824293253199344,0.980954973023858,0.9794843863471314,0.9806318082788672,0.9796884531590415,0.9851851851851852,0.9851778656126483,0.9887073347857661,0.9705192447349311,0.9790994916485113,0.9767501815541032,"[""PA8""]","[""PA8""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,22,0.9925925925925926,0.8045346339785401,0.8284101963477091,0.9925916779849363,0.8284101963477091,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-03_04-29-26_confman_paperish_mid_unkPA2_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,5e-05,37,results_pa_confmanifold_coarse/16-03_04-29-26_confman_paperish_mid_unkPA2_c16384_seed0/history.json,1.0026721295856293,0.08537144417327548,37,0.9925925925925926,0.9925925925925926,37,0.8208493710701633,0.72448942722588,37,0.8284101963477091,0.6117825306023301,37,0.3865177975760566,0.03742998639397599,37,0.9925916779849363,0.9925916779849363,37,"[""PA3"", ""PA4"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-03_04-29-26_confman_paperish_mid_unkPA2_c16384_seed0,confman_paperish_mid_unkPA2_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-03_04-29-26_confman_paperish_mid_unkPA2_c16384_seed0/summary.json,pa,0.7978712496431594,0.8154497921409334,0.5361946259985476,0.6709949164851126,0.6389651416122005,0.9962962962962963,0.9962961819809254,0.6563398692810458,0.6628249818445897,0.6684713144517067,0.6674304042604696,"[""PA2""]","[""PA2""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,25,0.9925925925925926,0.9442395492966771,0.9860651918532842,0.9925916779849363,0.9860651918532842,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-06_04-29-26_confman_paperish_mid_unkPA3_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,0.0001,40,results_pa_confmanifold_coarse/16-06_04-29-26_confman_paperish_mid_unkPA3_c16384_seed0/history.json,0.9944518153629606,0.08754015719843289,40,0.9962962962962963,0.9925925925925926,40,0.9685583817822081,0.9308136641873054,40,0.9860651918532842,0.9774352673753082,40,0.44589682927838076,0.01165114853841563,40,0.9962961819809254,0.9925916779849363,40,"[""PA2"", ""PA4"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-06_04-29-26_confman_paperish_mid_unkPA3_c16384_seed0,confman_paperish_mid_unkPA3_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-06_04-29-26_confman_paperish_mid_unkPA3_c16384_seed0/summary.json,pa,0.9468017486244188,0.9829501487443222,0.9529811183732751,0.967236746550472,0.8964335511982571,1.0,1.0,0.6306136528685548,0.9655591866376181,0.9657770515613653,0.9661909949164852,"[""PA3""]","[""PA3""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,16,0.9888888888888889,0.8957040159971333,0.9596781506254649,0.988888545942776,0.9596781506254649,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-10_04-29-26_confman_paperish_mid_unkPA4_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,0.0001,31,results_pa_confmanifold_coarse/16-10_04-29-26_confman_paperish_mid_unkPA4_c16384_seed0/history.json,0.9734005642315698,0.10152704673154013,31,1.0,0.9888888888888889,31,0.8957040159971333,0.7352775667170016,31,0.9596781506254649,0.7615319474211254,31,0.3786553797898469,0.021094533152602336,31,1.0,0.988888545942776,31,"[""PA2"", ""PA3"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-10_04-29-26_confman_paperish_mid_unkPA4_c16384_seed0,confman_paperish_mid_unkPA4_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-10_04-29-26_confman_paperish_mid_unkPA4_c16384_seed0/summary.json,pa,0.9066142591095382,0.9646960926851541,0.8737327523602034,0.934952795933188,0.8250050835148874,0.9962962962962963,0.9962961819809254,0.44899782135076255,0.9332679738562091,0.9340740740740742,0.9340982812878238,"[""PA4""]","[""PA4""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,16,0.9925925925925926,0.9647277887363517,0.9852674448644172,0.9925916779849363,0.9852674448644172,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-12_04-29-26_confman_paperish_mid_unkPA8_c16384_seed0/config.json,,open_conf,0.05,200,,1.0,True,True,True,0.0001,5e-05,31,results_pa_confmanifold_coarse/16-12_04-29-26_confman_paperish_mid_unkPA8_c16384_seed0/history.json,0.9113402873750717,0.07885308369757638,31,0.9925925925925926,0.9925925925925926,31,0.9647277887363517,0.9178123287015431,31,0.9852674448644172,0.9564897818087653,31,0.25869811905754936,0.03753511288237792,31,0.9925916779849363,0.9925916779849363,31,"[""PA2"", ""PA3"", ""PA4""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-12_04-29-26_confman_paperish_mid_unkPA8_c16384_seed0,confman_paperish_mid_unkPA8_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-12_04-29-26_confman_paperish_mid_unkPA8_c16384_seed0/summary.json,pa,0.9662643160029816,0.9859026337726937,0.9740958605664488,0.9870225127087873,0.9477138707334787,0.9851851851851852,0.9851778656126483,0.8045896877269427,0.9859622367465505,0.9868990559186638,0.9866279351246673,"[""PA8""]","[""PA8""]",0.0001
"[""best_model"", ""epoch_20"", ""final_model""]",16,13,0.9851851851851852,0.8937258997276102,0.8908770632231858,0.9851851851851853,0.8908770632231858,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-15_04-29-26_confman_paperish_strong_unkPA2_c16384_seed0/config.json,,open_conf,0.1,200,,1.0,True,True,True,0.0001,5e-05,28,results_pa_confmanifold_coarse/16-15_04-29-26_confman_paperish_strong_unkPA2_c16384_seed0/history.json,1.0465279212073675,0.10351315651621137,28,0.9925925925925926,0.9925925925925926,28,0.8937258997276102,0.7426091935053399,28,0.8908770632231858,0.7533166924387974,28,0.3899163877522504,0.0404459518690904,28,0.9925916779849363,0.9925916779849363,28,"[""PA3"", ""PA4"", ""PA8""]",0.0,0.1,0.0001,0.5,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-15_04-29-26_confman_paperish_strong_unkPA2_c16384_seed0,confman_paperish_strong_unkPA2_c16384_seed0,plateau,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-15_04-29-26_confman_paperish_strong_unkPA2_c16384_seed0/summary.json,pa,0.7497713289360439,0.6304574485499626,0.8063834422657952,0.8042628903413218,0.564246913580247,0.9962962962962963,0.9962961819809254,0.8179883805374002,0.19704793028322443,0.1955519244734931,0.3989542483660131,"[""PA2""]","[""PA2""]",0.0001
,16,,,,,,,16384,,"[""best_model""]",,results_pa_confmanifold_coarse/16-17_04-29-26_confman_paperish_strong_unkPA3_c16384_seed0/config.json,,open_conf,0.1,200,,1.0,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.0001,0.5,val_macro_f1,1,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-17_04-29-26_confman_paperish_strong_unkPA3_c16384_seed0,confman_paperish_strong_unkPA3_c16384_seed0,plateau,0,,,open_pa,,pa,,,,,,,,,,,,,"[""PA3""]",0.0001
,16,,,,,,,16384,,"[""best_model""]",,results_pa_confmanifold_coarse/16-18_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0/config.json,,known_only,0.0,200,,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.0005,0.3,val_macro_f1,1,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-18_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0,confman_baseline_knownonly_unkPA2_c16384_seed0,cosine,0,,,open_pa,,pa,,,,,,,,,,,,,"[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,6,0.9925925925925926,0.8573451395756826,0.8959232817360883,0.9925916779849363,0.9925916779849363,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-19_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0/config.json,,known_only,0.0,200,,,True,True,True,0.0005,0.0004877665762479736,21,results_pa_confmanifold_coarse/16-19_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0/history.json,0.6519229852017903,0.3296713116623107,21,0.9925925925925926,0.9925925925925926,21,0.8844594086089733,0.8053769991481968,21,0.9146857071673863,0.7541882812792439,21,0.23127846541228117,0.10183393315032677,21,0.9925916779849363,0.9925916779849363,21,"[""PA3"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-19_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0,confman_baseline_knownonly_unkPA2_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-19_04-29-26_confman_baseline_knownonly_unkPA2_c16384_seed0/summary.json,pa,0.8636698308662314,0.9020169880244487,0.6594843863471315,0.8188598402323892,0.7486986201888163,0.9962962962962963,0.9962961819809254,0.6340305010893246,0.8137327523602035,0.8173856209150326,0.8166594045025418,"[""PA2""]","[""PA2""]",0.0
"[""best_model"", ""epoch_20"", ""final_model""]",16,17,0.9962962962962963,0.7843982037931839,0.7859716699590389,0.9962961819809254,0.9962961819809254,16384,,"[""best_model"", ""epoch_20"", ""final_model""]",,results_pa_confmanifold_coarse/16-21_04-29-26_confman_baseline_knownonly_unkPA3_c16384_seed0/config.json,,known_only,0.0,200,,,True,True,True,0.0005,0.00047094721924066885,32,results_pa_confmanifold_coarse/16-21_04-29-26_confman_baseline_knownonly_unkPA3_c16384_seed0/history.json,0.7016666308281914,0.33406801867106606,32,0.9962962962962963,0.9888888888888889,32,0.9809036714948144,0.9366149223350737,32,0.9888438128184092,0.9749725963637288,32,0.3691606836186515,0.09210026794009739,32,0.9962961819809254,0.9888858016115588,32,"[""PA2"", ""PA4"", ""PA8""]",0.1,0.1,0.0005,0.3,val_macro_f1,3,,dqn_proxy_softmax3,,,,results_pa_confmanifold_coarse,results_pa_confmanifold_coarse/16-21_04-29-26_confman_baseline_knownonly_unkPA3_c16384_seed0,confman_baseline_knownonly_unkPA3_c16384_seed0,cosine,0,pilot_noisy_torch,digital,open_pa,results_pa_confmanifold_coarse/16-21_04-29-26_confman_baseline_knownonly_unkPA3_c16384_seed0/summary.json,pa,0.7973349829966674,0.8197076539191095,0.4863435003631082,0.671964415395788,0.6453079157588961,0.9851851851851852,0.9851778656126483,0.6941067538126362,0.6994226579520697,0.6747022512708787,0.6820297748729122,"[""PA3""]","[""PA3""]",0.0
